firmID,nwrks,wage_av,profit_av_firm,educ_av_firm,firm_age,ind,region
G152737,60,73.519989,1716,3.4000001,43.123287,,8
G152741,42,54.642067,1830.718,2.5,39.041096,,8
G152756,32,6.2056451,360,3,35.569862,926,8
G152758,79,48.975174,452.94,2.75,35.613697,851,8
G152767,46,55.715321,5528.3999,2.75,19.01096,,8
G152793,21,19.842308,3563.96,3,39.832878,921,8
G152803,77,117.50566,1800,3.6666667,27.268494,731,8
G152807,289,77.45591,16794.105,2.6666667,39.024658,851,8
G152818,67,77.607712,3578.75,2.8,27.145205,913,8
G152819,39,9.838356,290.78,2,27.726027,,8
G152820,20,42.273426,15566.8,2,9.6739721,611,8
G152821,65,34.358406,1343.47,1,29.682192,853,8
G152829,1270,88.172592,888.25,2.3529413,51.238358,601,8
G152833,32,27.734018,977.67499,3,20.810959,853,8
G152842,24,8.4209862,44.439999,1,32.405479,,8
G152846,14,31.377644,6924.6499,3,25.347944,,8
G152849,135,45.79287,37640.008,2.5,39.041096,851,8
G152852,36,29.629383,1281.78,2.3333333,5.838356,,8
G152858,31,31.262728,1096.55,2,19.09589,,8
G152865,43,73.365891,1116,3.2,33.093151,803,8
G152870,130,57.641155,384.64001,3.1875,32.934246,853,8
G152878,36,19.169643,8898.2998,3,19.178082,853,8
G152882,57,25.250439,13118.23,2.909091,2.6712329,801,8
G152895,22,35.113991,176.47,2,21.526028,913,8
G152905,49,48.375603,1500,3,21.01096,923,8
G152906,75,41.601349,354.5,2.2,23.013699,804,8
G152910,6,100.43841,120,2,15.427398,913,8
G152917,84,55.283424,286,2.25,18.490412,913,8
G152919,51,50.393013,3215.46,2.6666667,22.517809,,8
G152927,9,31.946701,195.56,2.3846154,6.5068493,660,17
G152935,230,41.119816,9416.04,2,46.336987,926,8
G152936,44,49.084167,303,3,19.90959,,8
G152943,13,86.667778,1354.3726,3,16.545206,,8
G152946,25,37.738506,360,4,18.520548,802,8
G152947,83,36.816273,653.26501,2.2307692,17,927,8
G152950,18,21.954863,5100,3,14.846576,,8
G152953,174,32.789341,68.75,3.090909,21.764383,851,8
G152964,47,49.673439,3169.95,3.1111112,19.230137,853,8
G152965,89,68.725494,353.01501,2.5,22.013699,925,8
G152966,90,66.9673,3493.04,2.25,20.830137,803,8
G152972,20,49.432858,2129.03,3,4.838356,,8
G152979,11,27.601851,52.939999,3,19.926027,,8
G152986,4,23.0326,301.01999,2,26.268494,913,8
G152987,33,138.91077,5345.9668,3,22.265753,,34
G152992,640,36.359768,42.799999,2.1935484,39.109589,802,8
G152994,15,16.988422,625,3,41.695889,925,8
G153023,6,76.849648,600,3,17.923288,,28
G153035,33,121.55968,2806,2.5,20.164383,802,17
G153037,95,96.8339,10207.605,3,9.1698627,,8
G153041,7,49.416164,3600,3,20.260275,,8
G153044,3,24.020138,1117.8625,2.4285715,9.0027399,802,17
G153048,155,32.015705,399.60001,2.5,33.219177,853,8
G153066,39,25.089315,30,3,34.156166,,8
G153074,12,50.29628,1200,2.2,6.7561646,913,8
G153082,13,16.430138,264.46445,3,17.761644,923,8
G153084,22,104.35434,1905.4449,2.5714285,7.0027399,,8
G153099,159,26.57865,3878.8401,2.1875,7.9178081,926,8
G153103,18,30.511555,21.33,3,16.175343,853,8
G153120,19,72.484253,1841.83,2.5,5,742,8
G153139,253,68.505157,2084.7017,3.2083333,19.178082,853,28
G1531445,2,37.203552,115.99,2,.58630139,454,8
G1531655,0,15.6952,2500,1,1.4164383,524,8
G153169,39,220.30017,249.42667,2,17.038357,,8
G153178,53,35.985737,40.869999,2,8.8410959,853,8
G153180,98,74.668854,500,3,18.849316,452,8
G153191,0,61.243637,1114.7134,3,5.1671233,930,8
G153214,1,37.444138,1441.114,3,5,,28
G153223,6,9.8633423,1716.48,3,14.79178,,8
G153244,99,12.435842,741.46002,1.9,17.594521,,8
G153250,155,31.751684,744.65997,2.8333333,10.257534,804,8
G153291,4,22.532894,6963.8398,3,6.6410961,913,8
G153304,7,43.813808,1638,3,13.580822,741,8
G153334,52,71.191437,4982.6548,2.3333333,16.463015,802,8
G153335,29,54.570866,1022.2967,3,6.2547946,923,8
G153347,297,27.936958,10610.6,2.5897436,17.271233,853,8
G153358,71,34.136337,7747.4102,2.1666667,17.175343,853,8
G153359,126,42.715874,7500,2.375,34.31781,802,8
G153362,116,46.22522,1207.3234,2.375,16.756165,,29
G153418,105,99.925201,2095.6001,2.3333333,16.008219,804,8
G1535466,0,76.487297,529.41998,2.7142856,.32054794,921,46
G1535544,3,33.189861,2500,3,.41643837,,8
G1537951,7,36.032501,180,3,4.3342466,,47
G1538311,4,49.526806,1733.6851,0,.61917806,,28
G1539309,17,22.934444,580,3,8.5863018,,10
G1542078,2,11.078301,120,3,3.6136987,913,11
G1545095,12,28.052849,1000,3,6.821918,913,12
G1547432,0,9.4758377,483.79999,3,.81369865,913,13
G1551198,7,234.84225,14700,4.3333335,.39726028,911,14
G1552035,6,42.671879,1535.3334,2,28.257534,,15
G1554490,8,48.735001,2613.2,3,4.7506847,853,15
G1555199,11,98.367905,360,5,2.8684931,804,15
G1557941,5,31.095621,415,3,6.2383561,,28
G1559620,433,56.469467,1606.8225,2.7333333,.99726027,851,17
G1563590,13,21.120001,2700,2,.92876714,913,18
G1564810,14,65.537743,802.34497,3,4.6712327,,28
G1567624,7,24.675417,61,2,1.2027397,,21
G1572293,0,50.266968,494.23999,1,.44931507,20,5
G1572457,19,23.553577,430.10999,1,18.501369,853,24
G1574433,4,43.343975,727.78003,1,.45479453,452,24
G1576680,8,34.130436,3500,1,3.0821917,,8
G1577695,2,34.093559,27651.119,2,4.6904111,14,26
G1578450,1,25.730549,5329.4199,2.6666667,.83287674,748,32
G1579203,7,35.022041,3000,3,8.5671234,853,27
G1581247,36,42.252464,1445.8149,2.25,62.956165,,28
G1581248,4,310.84174,352.94,3,28.145205,851,28
G1581251,49,11.480313,275,5,33.309589,802,28
G1581277,8,83.379509,53.490002,5,39.21096,,28
G1581297,10,63.153564,267.51999,3,6.1698632,911,28
G1581323,3,31.195625,806.32001,3,16.90959,853,28
G1586237,19,64.715271,170,6,13.257534,,28
G1588347,1,10.696732,15.62,3,.41643837,,28
G1589454,1,25.758709,525,3,1.9835616,,28
G1594324,5,15.037717,130.46001,2,7.0301371,853,18
G1595446,6,29.714399,612,3,6.2082191,,28
G1595638,36,26.023104,317.69,1,5.8739724,,28
G1597418,3,44.100727,4100,5,2.6712329,913,49
G1598837,15,53.365601,600,3.0999999,.91232878,851,28
G1601038,7,332.15454,291.79999,3,2.5945206,452,8
G1601401,1,93.779999,900,3,.60821921,,28
G1601453,9,77.521492,764.71002,6,.89041096,731,28
G1601469,30,75.375679,300,2,2.1616437,452,11
G1601834,1,14.03966,400,2,1.5835617,,28
G1603012,0,253.71796,500,3,.72328764,921,28
G1603275,0,234.97,942.15668,3,.32876712,923,8
G1603640,250,97.17662,3445.53,1.8571428,.97260273,452,28
G1608029,22,104.67085,300,3,20.09589,923,29
G1609954,4,104.08334,1124.604,4,11.073973,911,11
G1610259,2,26.679474,900,1,10.673972,,29
G1614065,24,29.793434,125.12,2.5,1,926,29
G1614228,5,34.805668,1500,1,.95068491,926,29
G1616365,0,19.032387,1765,2.3333333,7.2547946,926,30
G1619354,7,119.68125,13920,3,1.1835617,923,30
G1625257,10,45.405682,1289.14,2,11.257534,,34
G1626272,1,26.721563,1990,3,1.5013698,913,35
G1628295,1,32.679806,571.83002,2,6.9835615,911,35
G1633473,15,35.166031,960,2.4166667,.052054796,804,37
G1633673,3,43.268177,601,4,.91232878,913,38
G1636793,1,45.453999,3600,1,.24383561,,38
G1639557,0,17.0252,980,2,1.0246575,554,39
G1639722,34,19.102062,840,3,.22465754,,39
G1640593,16,29.733334,12307.88,1,29.350685,,41
G1641545,4,69.004906,600,3,16.257534,,21
G1643978,0,326.51999,5689.5068,5,.09589041,923,41
G1644978,0,20.74316,1351.4399,3,2.5041096,,41
G1646387,0,21.344019,1013.47,2,.91232878,913,41
G1647061,13,14.894567,26358.68,1,1.5260274,804,41
G1647193,1,182.85695,442.48999,3,.54520547,913,18
G1651019,4,4.436923,119.64,3,5.1999998,804,8
G1652147,13,16.773146,471.39999,3,.99726027,,43
G1654546,35,18.136021,1200,1.6666666,7.3726029,930,45
G1655411,47,56.285076,1478.7,3.9375,.99726027,,13
G1661484,1,33.878891,395.1575,3,.92602742,,31
G1663116,2,141,12600,3,3.8027396,913,3
G1665484,7,35.801224,150,2,1.0301369,410,22
G1665537,99,74.46875,210.07001,2.3333333,.99726027,602,46
G1665696,0,233.33333,300,3,.24109589,923,36
G1674122,0,38.485264,360,3,3.3780823,,50
G1674774,0,37.475098,120,3,1.9150685,,50
G1675344,2,41.036263,1655,1,.30136988,452,22
G1675448,4,50.709866,6138.0801,3,16.257534,911,30
G1680407,6,53.263645,21040.4,3,2.6712329,,52
G17980,11,19.391315,901.5,3.5,2.5863013,853,2
G202054,26,45.7267,3765.3999,2.75,16.093151,553,8
G202941,257,24.941153,392.51501,2.5263157,3,926,8
G203019,4,38.271782,54,1,10.265754,,8
G203423,1,5.8425207,9100,3,15.389041,911,8
G204799,34,32.480858,649.76001,2.3636363,21.682192,913,8
G205250,54,58.317074,392,1,15.115068,926,8
G205699,28,30.552044,6196.9468,3,16.161644,,8
G205871,15,48.749969,250.23,3.5714285,15.758904,802,8
G206204,41,49.653423,1200,1,27.10137,,43
G20628,51,41.372383,3087.6001,2.6666667,27.10137,911,3
G207196,31,74.20327,33635.32,3.3333333,14.846576,748,8
G207942,30,37.540054,530,2.3333333,17.846575,,8
G208084,42,55.97337,1500,2.8571429,15.846576,913,8
G20820,46,57.328026,4923.8843,2.75,59.024658,,46
G208252,313,52.275856,1772.5959,2.8333333,14.512329,,8
G20831,3493,103.95548,2845.2783,2.9701493,56.539726,651,3
G20861,48,40.296677,974.20001,3.1428571,19.01096,913,3
G20862,18,11.378977,22784,2,27.931507,,3
G20865,26,8.1022501,2117.6399,2,38.79726,926,3
G20888,26,67.078232,2774,3.4285715,19.89863,,3
G20891,64,72.745407,7050,2.6666667,20.515068,731,3
G20892,88,57.690479,2370,2.8,20.515068,,8
G20896,20,62.029434,3000,3,19.180822,804,8
G20914,13,77.335411,1483.95,3.5,17.235617,741,46
G20916,8,63.473972,31721.67,2.6666667,16.136986,913,8
G209524,107,60.028469,2615.7632,2.75,14.342465,,8
G209561,9,16.121122,1122.27,2,10.758904,913,8
G249718,60,46.790527,119.68,2.7,15.761643,913,8
G257218,59,29.288883,4438.1543,2.8,15.008219,,8
G257889,18,74.255859,3438.8633,5,9.3068495,,8
G257921,299,118.91347,2300.689,2.7692308,98.010956,,28
G257964,27,8.1967211,1546.4275,3,14.221918,,8
G258113,430,95.440224,2720.1016,2.8888888,11.339726,,8
G258235,47,35.048561,1432.9,2,16.421917,853,8
G258252,11,50.849453,1502.52,2.5,13.610959,802,43
G261615,4,99.011703,2944.4399,3,13.169863,731,26
G261913,40,79.133713,2000,3,18.01096,801,8
G262251,33,36.657177,1735.05,2.5555556,9.7561646,,28
G262862,26,23.176987,2735.2,3,18.01096,,43
G263118,27,34.974228,1845.08,3,13.00548,803,8
G263695,69,47.6203,7078.3301,3,13.758904,,8
G264378,134,54.944778,125,2.8,11.00548,,8
G264862,7,39.489326,11881.2,3,13.257534,,8
G265290,5,35.03611,180,2,6.1698632,,8
G265587,16,69.247452,331.28333,3,10.210958,,25
G265612,5,36.844082,702.255,3,10.257534,,8
G265634,40,33.141808,2851.9836,3,13.331507,,8
G265647,10,17.188742,117.65,3,13.339726,,8
G265834,159,59.343163,1746.6067,3,12.843836,731,8
G267143,152,49.167442,3711.3042,2.9473684,4.6164384,,17
G268326,34,87.110298,616.875,2.6666667,9.9863014,,8
G268491,4,15.512685,452.72,2,7.9479451,,8
G268617,43,82.352684,240,3,11.736986,802,8
G268742,81,48.823486,203.19,1,3.5863013,401,8
G268756,33,36.165565,10476.02,3,16.008219,804,8
G269173,108,20.356203,516.966,1.8333334,10.501369,930,8
G269219,43,92.221161,25865,3.3333333,39.041096,803,8
G269556,23,60.379944,2515.3857,4,12.509589,,8
G269984,4,68.517372,84.650002,3,5.3342466,,28
G275762,2,31.109919,446,3,9.8657532,913,8
G275892,1,37.975246,124.01,1.5,11.131507,281,8
G276423,7,13.164165,675,3,10.920547,913,43
G276523,158,37.313862,93.023331,2.6666667,11.739726,913,8
G276979,1,14.734794,120.59,3,1.4164383,913,8
G277182,741,70.751472,999.76501,2.125,11.339726,851,8
G280451,242,74.688782,393,3.1538463,10.339726,,8
G280949,0,155.31667,37792.301,2,5.0767121,,8
G281135,146,135.1541,3718.0601,2.9230769,10.509589,803,8
G281571,21,14.53174,882.20001,3,11.090411,926,8
G281961,20,104.71934,62.889999,4.5,11.090411,851,8
G282242,10,22.449533,5660.7598,0,10.610959,,8
G282869,15,141.70862,2679,2.5454545,3.419178,923,25
G283114,57,60.833469,1955.3422,3.6666667,8.1698627,,8
G283123,26,41.501713,4189.1001,3,10.252055,,8
G283199,24,120.66806,7568.8501,4.3333335,10,731,8
G283752,0,28.808865,195.32001,1,9.5890408,515,8
G284149,5,57.290302,4927.2002,3,10.054794,853,8
G285090,34,51.774109,926.9519,3.6666667,6.7178082,851,8
G285843,493,128.88423,750,2.5217392,10.00548,660,8
G286635,52,56.793449,200,4.5,9.5890408,913,8
G286699,0,73.87027,380,2,9.5835619,748,8
G286700,65,46.050194,18.629999,3,9.5780821,,8
G287530,37,29.11409,8409,3,9.3369865,802,8
G287605,31,61.646492,3044.76,3,7.1753426,,8
G287686,3,7.8088045,1269.66,3,8.5890408,913,8
G288253,4,11.303233,1939.1575,3,6.8410959,913,8
G288331,7,64.067505,1646.92,3,6.0027399,,8
G288384,85,90.022537,144,2.6666667,9.0027399,930,8
G288958,4,44.300327,1835.3,3,8.7561646,,8
G295778,175,59.169373,638.31799,3,8.0082188,,8
G295915,0,118.50136,422.22223,5,7.6465755,,46
G295989,96,123.65533,15824,2.8571429,8.0876713,,43
G296254,7,64.294983,5200,3,6.9178081,912,8
G296761,0,109.1344,353,3,1.860274,748,8
G297,743,79.417519,411.76001,2.6533334,4.6712327,853,1
G298264,0,82.711105,4727.4033,2.4615386,6.630137,851,8
G298290,65,52.869396,1600.1725,2.875,6.8164382,,8
G298323,110,22.099447,442,1.8,5.9260273,804,8
G298524,6,93.796669,5792,2,7.0082192,,8
G298779,227,88.995926,2225.29,3,7.3369861,,8
G298808,39,17.001625,3991.3301,1,6.7561646,,8
G299015,24,76.045158,3322.5,2.75,6.4657536,911,8
G299049,2,43.377041,110,1,3.6986301,,8
G299318,15,140.19452,758.5,5,7.0027399,,28
G299844,8,42.567123,1512,2,5.630137,804,8
G299848,73,45.372833,352.27335,2.6666667,6.8027396,926,8
G299974,483,38.799675,943.57666,3.1428571,5.9178081,,8
G300032,1,32.507141,1551,2,5,923,8
G300328,3,41.277477,355.17999,4,6.2164383,,8
G301499,8,154.15001,2225,4,5.2520547,923,8
G303428,61,80.437355,815.34998,3,5.5863013,,8
G303948,14,33.624699,109,1.5,5.838356,925,8
G304046,14,67.41938,12902.93,3,5.838356,913,8
G304797,33,9.794137,1183.385,2,5.2684932,913,8
G305086,31,85.832535,5052.7334,3,5,851,8
G305547,33,44.573261,610.60999,2.5,4,,8
G305602,3,13.271839,1994,2,5.1342463,747,8
G305808,131,111.02495,21387.1,5,4.9972601,,8
G305838,232,62.31834,1136.1125,3,4.821918,803,8
G305862,4,9.3128767,1142.4075,3,5,,46
G306132,22,3.7918017,22.5,5,3.9643836,,8
G306746,7,30.606178,35,4,3.8383563,926,8
G313309,318,63.021942,178.3125,2.0999999,3.0849316,851,8
G318809,22,27.999683,378,3.5,3.4958904,,8
G319362,90,59.198997,7400,2.4285715,3.1671233,451,8
G320544,12,114.0328,1000,3.6666667,2.7534246,731,8
G321459,22,93.191505,5550,2.5,3,,8
G321873,0,11.145636,5473.6499,2,2.1041095,,43
G321984,9,49.111668,517.66931,3,2.6191781,,8
G322108,82,76.962151,1659.78,2,2.3342466,803,8
G323630,74,81.969254,711,2.5,2.2657535,,8
G323780,22,83.075546,1622.7,2,2.1780822,452,8
G324132,0,25.625364,1435,1,2.1178081,,8
G324171,13,16.939224,1309,2.8888888,2.3342466,913,8
G328456,48,90.127419,1308.01,3.2368422,16.750685,651,34
G328457,635,87.917595,14374.923,3.0196078,36.20274,651,9
G328459,9,33.008953,456.66,4,6.257534,,9
G328461,172,34.552608,235,2.3846154,20.035616,211,9
G328464,36,38.12505,955.64001,3.3333333,30.315069,802,9
G328475,2,25.489878,3149.03,3,27.98904,911,9
G336412,39,103.82417,937.64001,3,14.29863,742,9
G336762,34,29.82774,419.53,2.5999999,12.219178,853,9
G336973,17,41.420601,4110,1.3333334,10.591781,,9
G338697,25,74.090683,63.084999,3.5,8.1698627,,24
G338900,2,9.7094793,2981,3,7.0630136,221,9
G340941,45,16.400984,3000,3,23.6,,10
G340946,60,43.819233,10961.2,2.5714285,21.243835,,10
G344938,248,93.452011,1614.8534,2.9620254,15.427398,651,6
G354326,14,35.882652,2300,2.4000001,11.257534,913,11
G354333,30,98.974411,2408,3,20.950686,913,11
G354337,50,38.421982,3496,2,39.528767,926,11
G354357,52,21.542931,1500,3.25,16.832876,,11
G374333,71,35.107334,700,2.8181818,7.5890412,913,11
G374635,0,202.77777,450,3,7.2520547,923,41
G374881,52,52.243946,3870,3,6.9643836,,11
G375552,26,16.489773,2308.6799,1,5.1643834,553,11
G377586,30,27.285385,1620,1.5,3.419178,,11
G379107,1,39.375,1305.05,1,1.750685,,11
G380374,9,103.32038,300,3,17.175343,,12
G380377,2,64.288383,445.79999,1,39.126026,410,12
G380380,28,27.678257,99.480003,2.2,24.841095,552,12
G397975,21,47.658684,712.5,3,8.0876713,802,13
G410115,13,23.510864,8546.7832,2,5.6328769,853,13
G413208,151,12.092535,71.75,1.8,21.813698,853,14
G413226,38,69.440147,211.75999,3,19.59726,923,14
G429529,25,27.35862,4962.2798,1.8,9.1698627,913,41
G430087,31,27.480982,139.77,1,6.5698628,925,14
G430149,2,9.7098341,938.34998,2,3.1671233,11,14
G430673,0,21.237915,1632.84,2.5,13.172603,660,14
G432532,1,10.324603,900,3,7.90137,913,14
G433062,0,27.874849,1775,3,2.8191781,913,14
G435745,55,26.424391,1250,1.6,5.4876714,853,23
G436257,5,5.0663929,300.14999,1.8,4.9616437,804,14
G438317,0,41.092403,438.73999,2,1.7589041,451,14
G440508,19,42.602554,10392.06,2.5,28.147945,911,15
G440509,17,6.1885357,611.77002,1.1428572,19.430138,911,15
G440532,43,32.033901,3786.3,2,38.958904,926,15
G440542,38,57.222794,6296.647,3,23.249315,,15
G440558,69,59.101368,259.51999,3,14.147945,913,15
G440562,8,34.766785,6250,5,6.1698632,803,15
G440577,41,75.49118,2262.8601,3,18.915068,,15
G440594,3,36.574566,1654.3,3.3333333,20.430138,748,15
G452072,41,40.95715,2900,3,16.578083,751,15
G452211,21,89.059013,1312.5,3,12.509589,913,15
G452863,11,88.241257,1054,1,15.427398,,27
G464000,21,64.198166,1167.5,1,14.969863,,37
G464616,40,121.11799,1053.5818,3,12.676712,,8
G465847,0,138.28754,5121.4775,3.25,4.7506847,913,15
G466561,11,40.857899,4663.4731,4.7142859,11.509589,804,36
G467436,2,39.635262,1695.76,3,6.838356,742,15
G468851,4,18.480751,615.625,2,10.920547,,36
G469467,11,21.532034,193.2,2,9.9452057,745,15
G471059,10,3.8879726,180,3,8.4794521,,15
G471224,250,105.13062,3246.54,3.2727273,8.0438356,851,15
G471232,340,80.838074,388.58499,2.9000001,8.0602741,851,15
G471460,12,36.11348,1929,2,7.7534246,,15
G472702,3,35.781368,2619.8401,3,4.8191781,741,15
G477076,17,36.490108,480,1,3.1671233,14,16
G481254,930,110.8625,1448.856,2.9461079,12.00548,,45
G481901,22,42.054703,750,3.5,9.1150684,913,45
G484567,236,88.461548,530.065,3.0151515,16.008219,651,17
G484586,202,70.877068,371,2.4166667,37.484932,851,17
G484587,28,24.242933,2204,2,26.10137,853,8
G484595,20,33.865643,6373.4912,4,56.369862,,17
G48463,15,48.746307,123.08,4,13.257534,853,3
G484632,49,106.28418,602.40002,2.75,9.0027399,923,8
G484652,6,37.556557,2523.25,2,31.216438,930,17
G496674,0,8.3470001,645.55499,2,4.7506847,802,17
G499050,40,38.07856,56.189999,2.5,11.479452,853,17
G499093,193,41.994427,2990.1201,3,11.758904,851,17
G499450,0,82.953865,5459,1,11.172603,,17
G500216,7,17.700541,264,3,9.2547941,926,7
G500450,25,46.236382,1711.76,2.4000001,8.9178085,,8
G503643,59,18.510761,17637,2.8571429,4.452055,,17
G506139,15,39.837864,981.58002,3,22.736986,925,18
G506147,45,33.758404,2447.0601,2.3333333,7.0027399,204,18
G506155,7,30.950466,180,3,20.99452,853,18
G506171,49,84.395508,1051.825,3,3,851,41
G506181,149,29.722546,99,2.0333333,17.512329,913,11
G52041,8,36.874512,2397.5,3,7.6739726,911,3
G52191,80,7.7374201,300,2.125,8.6054792,926,3
G524448,2,19.339773,100,4,4.5150685,,18
G526270,28,51.142235,265.5,3,3.8849316,731,18
G526895,19,76.345207,5779.5024,3,1.1643835,748,18
G52902,6,37.882084,8500,2.5999999,3.1123288,925,3
G529638,1,25.935865,4728.6001,3,6.0082192,,18
G530103,3,30.040905,796,3,3.9616439,913,18
G533328,9,81.43634,1066.3225,3.25,3,,19
G536435,5,19.738083,513.5,2.5,4.9616437,,28
G563667,5,34.127678,375,2.5,13.841096,853,21
G565602,2,32.034248,6440,3,9.9205475,,21
G565798,18,19.730192,1782,3,7.2547946,,21
G569197,53,37.228725,12302.04,2.5,6.0027399,853,22
G569206,16,35.40871,250,3,7.3013697,,50
G569234,6,6.4882779,2837,3,1.5287671,913,22
G573787,7,44.870247,14930.7,2,14.589041,,22
G574845,5,26.206821,3302,3,7.838356,,22
G575289,0,16.602093,8472.4502,2,5.1643834,926,22
G576240,4,68.659973,1716.02,3,.96712327,748,22
G576973,20,9.838685,3992.8799,3,26.482191,853,23
G58351,1,4.3265219,2477.5,2,6.0876713,,3
G584637,1,29.422636,130.72,2.125,16.232876,853,23
G593561,7,136.90773,126.21,3,10.460274,,23
G594575,17,76.247673,676,3,8.1698627,,23
G595863,2,51.949547,78.730003,1,6.6109591,,23
G596745,7,30.8897,3963.0901,3,4.3342466,853,14
G596755,74,15.466087,428.63,2.3,4.210959,913,23
G598758,25,43.881886,2112.02,3.5,2.0575342,853,23
G60131,30,49.027287,352.94,2,3.9150684,,3
G605502,1,54.736355,86.540001,2,31.263014,926,24
G610572,14,44.998295,300,2.5,11.30137,731,24
G610956,9,55.079689,1647.09,2,13.945206,912,24
G616892,29,34.720989,3867,2,34.706848,,25
G616894,66,24.305696,1350.645,2.5,19.764383,,28
G616895,143,17.895021,88,1.8333334,29.969864,853,25
G616896,52,17.383123,120,1.5,11.252055,,25
G616897,198,38.391777,9.3400002,2,27.854795,853,25
G616910,49,32.293552,824.40002,2,27.742466,853,25
G616913,21,35.504917,836.435,2,18.764383,,8
G616933,41,39.279549,443.47,2.6666667,18.01096,804,25
G616940,3,43.356823,1100,3,17.465754,741,25
G625051,10,26.141516,646.66669,3,11.20274,927,25
G626092,1,26.042192,345.14999,1,10.591781,12,25
G626868,18,32.834625,2067,2,7.9479451,,22
G627572,20,27.261902,1757.02,3,8.9095888,,25
G629351,4,61.784569,632.87,3,3.8520548,,25
G629522,1,28.437918,9.0200005,1,4,748,25
G630968,437,95.324554,127.96,2.7307692,55.024658,651,26
G630974,16,21.601828,1242.395,1,35.660275,,26
G630975,41,98.762794,19377.859,3,28.978083,911,26
G630986,6,28.51725,320,3,30.271233,741,26
G630991,9,31.821804,2013.65,3,25.01096,,41
G631006,4,34.536476,5224.71,3,17.115068,,26
G634391,17,30.309425,16825,3,8.0575342,,26
G634856,19,36.570988,45.68,2,2,,26
G638482,6,7.5950685,1495,2,7.8904109,,26
G639441,22,22.976238,9101.04,3,5.9369864,553,26
G639839,6,21.666666,156.12,2,3.1671233,11,26
G640990,15,20.83704,641.40997,3,31.934246,853,27
G650977,1,81.920517,106.95,2,11.010959,,27
G651198,6,35.567177,2507.3999,2.6666667,7.1945205,802,15
G652465,26,39.914635,2600,3,3.3342466,,27
G660445,25,255.32088,4368.1475,5,17.638355,660,28
G661654,0,47.976665,33.66,1.5,.5780822,,15
G66284,276,55.460823,285.01999,2.3,1.5534247,747,3
G664444,35,63.650822,179.66,3,39.21096,,28
G664446,10,44.755257,240,3,7.8410959,748,46
G664447,22,73.700302,893,3.5,39.21096,741,28
G664448,0,40.639626,1087.205,3.6666667,2.2520547,804,18
G664450,115,76.697815,215.53143,3.7666667,9.8410959,803,8
G664461,2210,193.96497,439.51999,4.1857142,58.624657,,39
G664462,100,50.215107,1737.0667,2.6923077,61.805481,748,28
G664465,207,104.38331,1039.9709,2.8666666,33.186302,660,28
G664468,22,91.425552,2618.4285,2.5,52.947945,,28
G664471,1032,97.771889,4636.5776,2.840909,44.610958,660,28
G664473,21,59.155754,8826.9004,1,39.21096,660,28
G664475,345,114.91112,20610.313,3.4444444,55.345207,,8
G664476,492,71.079842,4770.9453,2.9333334,3,,33
G664481,281,119.35373,2512.9514,3.125,40.443836,,32
G664484,150,62.668564,645.17499,2.5999999,44.276711,802,28
G664487,19,46.809635,3204.1982,3.3255813,28.931507,913,30
G664491,21,58.432507,600,3,37.69315,741,28
G664499,35,25.52511,1800,3,20.682192,,28
G664500,1,81.091454,9499.9463,3,9.0054798,,30
G664524,109,68.461487,8920,1.75,53.534248,927,28
G664526,30,186.7307,1751,4.5,39.21096,,28
G664527,16,64.518303,1180.7034,2,34.238358,,28
G664529,19,52.301056,26093.711,3.2727273,6.8410959,14,28
G664531,52,61.624199,4800.8799,4.3333335,19.01096,801,28
G664537,116,45.112637,612.41998,2.4444444,34.356163,,28
G664542,0,126.97047,247.38,3.3333333,31.857534,,50
G664554,6,26.565117,390,3,15.761643,,28
G664557,22,65.110329,300,5,35.997261,,28
G664560,7,52.389706,600,3,31.60548,741,28
G664564,186,62.728683,6651.2334,3,5.2849317,,28
G664565,9,62.303219,3143.6001,3.4000001,26.778082,912,39
G664578,26,83.228874,212.12,5,18.986301,,28
G664581,135,70.880226,3820,4.1666665,28.268494,911,28
G664589,35,53.390469,630,4,19.01096,802,28
G664590,5,4.6134481,780.96997,5,27.854795,742,28
G664599,35,77.749733,3583.3301,4.1999998,28.243835,913,28
G664602,8,368.1398,1800,5,28.10137,,28
G664612,58,61.791023,1799.55,3.5999999,19.01096,802,28
G664613,217,69.208107,573.065,4.3076925,26.849316,,6
G664614,6,109.50107,750,4,26.602739,,28
G664625,17,43.271313,7471.835,2,49.591782,851,28
G664627,5,163.41565,308.60001,5,27.956165,741,28
G664630,3,62.537479,2118,5,27.931507,911,28
G664641,16,56.52504,2740,5,28.520548,913,28
G664645,53,32.934345,12.02,2.25,27.879452,,28
G664647,34,26.010792,2291.74,2.1666667,22.287672,,46
G664663,16,31.08526,2390,4,13.841096,,28
G664668,15,62.195644,1371.12,3,25.684931,911,28
G664673,38,35.128948,7051.6001,5,40.358906,,28
G664674,66,29.109901,210,2.2,28.016438,853,28
G664676,32,35.782887,1782.48,2.2777777,2.5863013,853,28
G664679,61,35.667027,929.90332,2.5833333,25.205479,923,28
G664686,42,58.340263,3430,3.8,23.526028,748,28
G664692,5,57.685642,1050,5,29.443836,913,28
G664735,106,96.049896,1470,3.4444444,19.01096,923,28
G664740,182,77.671219,6844.8398,3.375,23.180822,701,28
G664744,25,58.659946,3887.4875,3,24.263014,,48
G664746,18,17.462206,283.60001,3,20.926027,853,28
G664752,57,42.337288,400,5,9.5068493,913,28
G664753,4,65.23262,1200,4,7.1698632,913,35
