firmID,nwrks,wage_av,profit_av_firm,educ_av_firm,firm_age,ind,region
"F380364",88,36.49947,4533.45,1.428571,7028,,46
"F393201",21,32.83353,390.09,2,4413,,4
"F393658",3,79.49861,1371.16,3,1339,741,3
"F394342",67,44.6377,55.31,2,1886,11,12
"F394410",156,36.78701,653.02,1.411765,1886,,46
"F394990",197,48.3068,521.5,1.176471,3013,,12
"F397381",240,30.07441,1021.76,1.261905,1216,,12
"F397846",18,30.23562,3355.63,1,4165,,13
"F397855",419,71.48706,82.14,3.56,15901,651,13
"F397856",93,77.93347,8700,1.5,22783,514,13
"F397861",3,54.22288,290.16,2,6237,,13
"F397867",29,52.23717,409.11,2,17987,,13
"F397870",48,41.37751,458.78,1.666667,3003,,13
"F397871",10,42.16322,2218.14,1,19158,,13
"F397878",39,62.79504,10931.39,2.333333,14950,,13
"F397906",5,93.96724,651.87,1,16148,,13
"F397908",8,57.24,4780.01,1,11596,,13
"F407178",12,70.65617,3573.4,2,5824,159,13
"F413058",1,33.3168,2357.657,2,8659,,14
"F413063",289,85.84232,60.08333,2.62963,14981,651,14
"F413068",9,61.73679,5768.52,1,1886,,14
"F413069",1,46.25312,5625,3,7181,,14
"F413074",275,64.16965,21881.18,2.217391,14981,,14
"F413092",8,48.23685,10818.2,1.5,1886,11,14
"F413112",43,37.31916,1073.935,1.5,10698,,14
"F413125",26,48.643,1103.87,1,10065,,14
"F413126",22,32.11391,1688.81,2.666667,1094,,14
"F413128",74,22.40037,150,1.428571,1883,,14
"F413141",57,15.27304,150,2,1883,11,14
"F413144",17,17.12087,393.26,1.5,1886,,14
"F413163",23,60.47794,4441.5,3,7808,801,14
"F413165",7,44.84755,303.11,2.5,7396,,14
"F413180",4,15.33397,494.33,2,5701,,14
"F413182",61,10.15229,607.76,1.5625,1883,,14
"F413187",67,24.57428,593.51,1.375,1886,11,14
"F433678",32,34.71019,126.04,1.736842,1886,11,14
"F435052",10,53.35471,555.06,3,3771,,14
"F435674",68,32.98339,150,1.75,1760,,14
"F437085",87,24.6212,2577,1.714286,1886,11,14
"F438333",13,40.29071,154.47,2,1784,,14
"F440428",116,139.2361,98166.99,3,3561,,15
"F440440",14,75.05764,2892,3,4230,802,15
"F440467",0,35.05494,120,2,6312,,15
"F440470",24,90.99534,300,3,7423,801,15
"F468333",2,24.79463,1164.5,3,4474,222,15
"F476972",13,47.41524,45.7,1,19894,,16
"F476993",12,58.72991,516.71,2,1886,159,16
"F476998",35,60.89792,1365.91,1.5,7557,,16
"F476999",210,83.42561,144.78,2.75,15201,651,16
"F477025",2,45.31822,27,1,1601,,16
"F477033",5,44.32756,15.03,2,8386,,19
"F477046",1,29.68565,480.41,1.5,4902,11,16
"F477049",0,34.80519,635.94,1,1886,,16
"F477056",43,37.67273,984.23,2,4772,151,16
"F482427",6,44.63246,15.03,1,1245,20,23
"F483005",3,24.92485,6.02,2.5,1313,,16
"F484526",74,39.59147,1200,2.75,8691,,17
"F484533",35,45.17283,32175.19,2,8430,,17
"F484535",127,39.35251,619.76,1.714286,9071,155,17
"F484557",329,39.484,839.6667,1.878788,7332,853,17
"F499978",108,56.70708,1123.66,2.647059,4566,853,17
"F500221",19,101.4984,4340,2.563218,4322,923,8
"F503999",9,30.54545,2710.55,1.5,1886,11,23
"F506048",87,121.9626,635.6533,2.884615,1231,651,29
"F506059",91,68.98294,3215.62,1.285714,1035,,18
"F506074",4,18.24695,35000,1.5,1810,11,18
"F506096",5,36.32841,5278,2,8034,,18
"F50946",42,48.12148,2840.71,1.5,5018,153,3
"F513108",21,52.45945,360,2,6453,,18
"F523868",0,110.8443,380,1.666667,3822,552,28
"F529155",12,46.77875,22347.3,2,3385,,18
"F537037",67,46.17346,17220.4,1.2,4101,,28
"F554168",22,45.78163,5476,2.6,1886,,21
"F554219",39,31.16518,22047.6,1,1886,11,38
"F566384",48,34.30226,3164,1,1446,11,21
"F568198",257,23.0864,2864.38,1.675676,1788,11,41
"F569178",21,46.11895,3617.59,3,8181,,22
"F569181",16,108.4677,11834.14,3,5837,,22
"F569185",12,40.73441,4200,2,8126,157,22
"F569187",0,16.16217,606.51,1.333333,1696,11,21
"F57070",0,30.71237,400,1.363636,216,11,14
"F57495",11,276.147,825.4366,3.5,3043,,3
"F574953",7,16.71531,800.52,.6,2471,,22
"F575893",287,91.08745,4270.848,2.315789,2190,651,22
"F576742",4,61.49701,16406.7,2.333333,2208,,23
"F576750",3,61.18904,5135,1.5,20107,,23
"F576763",13,46.02939,10999.6,1.333333,19351,154,23
"F576764",6,55.433,2100,1,20064,154,23
"F576765",5,193.7677,34.41,2,18871,,23
"F576770",2,46.61976,3200,1,2131,,23
"F576775",5,64.71528,10500,1,16804,,23
"F576784",4,74.79095,84.14,2,5878,,23
"F576787",3,91.44493,1012.47,1.25,14981,,23
"F576840",1,57.10455,1955.825,2,7629,,23
"F576843",15,75.33,24079.57,1,14981,,23
"F576857",16,58.16376,11161.92,1,6720,,23
"F576872",499,101.8259,473.27,2.578947,13939,651,23
"F576873",9,73.26468,3833.36,1,4675,,23
"F576875",1,60.28766,14336.06,2,2578,,23
"F576892",14,57.11753,688,1.2,13909,,28
"F576917",4,80.56682,2604.93,1,10037,452,23
"F576924",30,48.37275,2574.17,1.333333,8544,,23
"F576931",38,25.03553,3308.19,1.166667,1886,11,14
"F576935",6,43.30019,15.47,2,7882,,23
"F576961",23,45.67464,722.2,1.5,7229,452,23
"F592507",57,43.76841,288,1.5,5752,,23
"F594935",6,58.31192,60.11,1,1460,,23
"F596221",29,98.83263,5454.42,2,3490,154,23
"F596260",8,33.0525,192.0475,1,3156,,23
"F596502",3,37.78586,27.94,2,2397,553,23
"F596521",1,48.30909,15.47,2,2884,452,14
"F596632",4,37.07622,24.94,1,1924,,23
"F596759",20,48.60306,15.47,1,2750,452,23
"F597833",28,34.9298,624.01,2.333333,1070,,23
"F598887",3,85.54034,341.06,1,1475,,23
"F598946",0,52.55161,213,3,1491,741,23
"F599982",3,30.27733,586.75,1,2966,153,24
"F599992",10,66.42855,635.97,1.75,15005,,24
"F600024",3,27.36814,307.61,1,1299,,24
"F60464",7,69.35659,471.18,2,2034,748,30
"F616757",19,107.9651,4351.38,2.333333,12327,157,25
"F616766",4,41.43056,452.92,1,9048,,25
"F616787",0,27.52345,417.72,2,12570,,25
"F616792",76,41.76986,18.04,1.2,19582,,25
"F616875",43,47.22755,540.4,2,7488,12,22
"F616876",12,40.98917,546.43,2.666667,1855,11,25
"F630911",12,26.03189,15314.06,2.333333,15011,,26
"F630914",7,92.44209,92.52,4,6803,159,26
"F630936",20,65.69081,59.19,3.666667,1886,11,26
"F630945",4,104.354,2376.14,3,7964,,10
"F630950",18,59.97157,6755,2.5,7760,159,26
"F637383",18,37.69,18,2,1886,,26
"F638098",50,27.10866,99.81,1.5,1886,,26
"F638195",23,40.09205,305.79,1.333333,1886,11,26
"F639052",24,34.10598,14893.57,1,1886,,26
"F639522",89,36.25983,1064.98,2.222222,2677,153,26
"F640965",14,49.47774,27758.86,2,10294,,27
"F664268",650,71.87215,37260,1.916667,21225,511,28
"F664277",58,52.42098,107704.5,2.093023,5204,513,35
"F664292",85,55.96522,2917.167,3.428571,13157,801,28
"F664322",40,49.66623,1713.84,3,17623,802,28
"F664340",21,48.08667,20825.66,2,9848,851,28
"F664375",13,149.0626,800,3.5,14062,652,28
"F664380",16,34.62434,236.79,2.333333,8384,632,28
"F664393",143,52.46698,65930.57,2.05,4382,14,28
"F664394",203,104.3674,521.965,3.511111,4856,803,28
"F664401",3,51.71839,18.04,3,6846,602,28
"F664438",17,68.45247,10163.72,2.666667,5576,801,28
"F67070",636,100.9476,2039.051,2.979899,4641,651,29
"F67071",176,39.00774,8350,1.090909,5900,,4
"F67084",16,72.07205,4469.36,4,4291,,4
"F67085",15,37.4043,2464.4,1,2219,,4
"F67092",5,62.32317,253,1,8713,,4
"F7137",11,35,4630.17,1,3105,287,2
"F7146",11,63.71668,410,1.666667,7508,,2
"F7161",12,52.1897,61.33,1,8583,,2
"F7179",6,57.58318,401.6,1,6675,,2
"F77167",382,35.48181,690.33,1.692308,3378,513,4
"F77723",220,30.6494,1793.9,1.34375,5227,513,4
"F78465",13,54.82531,336.56,3.333333,4967,741,4
"F79285",6,35.7454,106.98,1,4060,,30
"F80669",4,35.27118,68.52,1.5,3290,,30
"F807051",18,90.31892,375.95,5,1824,,25
"F81079",20,35.33132,2297.1,1,2981,,4
"F812306",0,38.49216,1388.59,3,2499,853,28
"F81375",269,41.17188,7165.6,1.555556,2657,513,4
"F83383",2,58.70556,14971.56,5,1197,853,4
"F83936",18,149.6506,88.95,3,16758,514,5
"F839847",4,87.58002,299,6,1127,,28
"F841368",54,70.04365,8800,2.166667,14981,,29
"F841370",205,71.88093,300,2.142857,15138,514,29
"F841401",41,58.96886,1310,1.333333,11029,154,29
"F841415",58,46.95292,273.03,2,6934,203,29
"F841433",9,70.92096,129409.5,3,8003,602,29
"F841479",114,41.79833,19145.36,2.666667,7122,,14
"F866634",1,30.89244,150,1,5131,361,29
"F867682",20,31.34917,1621,2.5,5045,,14
"F876788",10,50.87359,2266.07,2,2401,,29
"F87789",1,58.50651,11378.5,3,5274,513,5
"F883132",308,95.9644,138.84,2.1875,19844,514,30
"F883160",79,23.12967,36,1,1886,,30
"F883203",3,26.36772,9.6,3,7840,453,30
"F883213",30,70.09636,1963.365,3,7669,,30
"F883251",229,30.77734,1683,1.5,1886,11,30
"F883275",51,19.52616,75.13,1.333333,1855,11,30
"F891739",66,42.81297,420,1.8,4747,851,30
"F89602",273,78.7514,32.14,3.05,12843,651,6
"F89620",2,24.58583,2385.59,1,1886,,6
"F89624",0,45.49786,400,1.5,1884,11,6
"F89643",2,94.05891,1000,1,1886,,6
"F89656",5,36.4,1090.78,2,1886,,6
"F89675",1,42.37714,9877.19,3,1886,,6
"F89684",0,27.35525,75.13,0,899,,6
"F89690",5,44.43877,18.04,1,7858,,6
"F89720",2,40.03551,167.12,1,6251,,6
"F901317",57,67.05441,1848,1.6,6087,853,30
"F901374",12,5.059288,41.47,2,2412,553,30
"F901975",143,16.07168,890,1.114286,1886,14,30
"F902595",13,31.3841,6.61,2,8673,,30
"F905969",84,34.65433,9669.72,1.714286,1886,11,30
"F906535",2,45.28534,61.91,1,3853,,30
"F908767",20,37.66707,1410.47,1,3619,158,3
"F912828",19,41.95084,2519.14,1,1844,,30
"F929062",68,71.49143,1200,1.695652,17673,741,32
"F929076",39,80.81344,33740.02,3,6793,801,32
"F929077",87,32.90979,36956.77,1.8,7257,,32
"F941195",7,39.06543,184.42,2,7152,,28
"F941202",40,50.37191,83.55,1.666667,10044,602,33
"F941215",7,112.9504,53409.65,2,8512,,33
"F941227",376,124.2602,3654.25,3.35,15677,,33
"F94921",8,40.80899,240.4,1,6286,,6
"F973953",190,66.93111,177.5,2.083333,20727,514,35
"F973959",43,43.02488,1000,1.333333,9829,602,35
"F973963",292,99.05719,195.33,2.73913,10609,,35
"F991944",1,102.0823,915.56,2,5074,,35
"G1000329",12,39.08477,30957.06,2,1825,672,35
"G1000964",1,46.73011,500,1.4,1460,747,35
"G1002369",16,72.15041,385,1.666667,12386,803,36
"G1002373",46,64.8849,6896.55,2.333333,14830,925,36
"G1002381",8,25.78298,8484.84,2.5,5508,911,36
"G1002384",5,36.36258,11640.7,1,14830,,36
"G1014257",2,16.36461,1176.46,3,1967,,36
"G1014762",36,77.74981,567.41,2,5996,,33
"G1014823",13,52.88044,1075.27,3,5738,751,36
"G1016621",11,39.19727,2197.113,2.5,1112,,36
"G1017292",167,53.88047,12450,2.428571,13757,,36
"G1021759",274,60.3364,28578.26,2.571429,14981,851,37
"G1021764",16,53.66863,17100,3,11048,911,37
"G1021771",72,73.31239,2357.553,3.142857,8263,,28
"G1028866",6,1976.837,522.1215,2.835443,2616,651,21
"G1032328",27,77.3631,691.47,2.5,1684,923,37
"G103329",13,36.1965,1207.685,2,5901,853,6
"G1033560",1410,189.9175,2026.512,2.941176,20728,,38
"G1033561",63,61.20204,1039.204,2.5,14919,660,38
"G1033586",91,123.8159,3493.14,2.166667,8887,923,38
"G1033594",51,70.95643,8506.583,1.8,23145,,38
"G1033604",82,51.95617,2752.052,2,7091,731,38
"G1049210",22,41.9843,1500,3,5080,913,38
"G1049415",144,49.25101,741.4083,2.521739,5569,,38
"G1049605",3,27.15037,1647.05,3,2622,913,38
"G1050876",3,74.49768,1620,3,3338,748,38
"G1051190",19,57.20964,300,2.636364,4402,853,38
"G105141",8,180.44,2763.72,3,3708,,6
"G1052230",8,52.76136,200,1.666667,2890,853,35
"G105257",89,44.27805,736.2433,3,4627,,28
"G1054480",65,32.15485,927.5,2.7,2730,,38
"G1054506",13,37.05024,10.59,2.333333,2373,853,38
"G1055143",30,108.4137,8633.165,3,2890,,38
"G1055243",129,49.59222,6770.16,2.25,2800,741,38
"G105919",8,29.34162,117.65,.6,3290,913,6
"G1059351",1010,132.3037,4409.203,3.097561,21093,651,39
"G1059352",22,94.45502,1010.995,2.666667,8917,753,47
"G1059353",283,38.87208,300,1.842105,12261,802,39
"G1059364",36,82.15069,136,1,13057,,39
"G1059379",77,39.54693,14118.8,2,13190,,39
"G1059385",27,35.69838,154.27,3,8613,,39
"G1059392",9,70.09309,399.895,3,14950,748,39
"G1059397",5,23.21611,334.0233,2.2,1978,524,11
"G1059407",6,52.66839,252,3,6453,913,39
"G1059410",51,72.11124,9432.73,3.2,7605,,28
"G107230",0,19.87737,1125,1.333333,3202,802,6
"G1072752",25,29.30655,683.37,2,4459,900,39
"G1073035",7,25.1125,920,2,3317,,39
"G107440",1,47.448,1453.333,2,1277,,6
"G1074663",50,68.97958,360,3,3105,,39
"G1074931",6,29.41981,3323.16,2.666667,2324,853,39
"G1076135",24,90.90956,285.935,3.666667,2009,,39
"G1076136",12,45.38399,7848,1,2009,,39
"G1076159",1,22.94,1190,1,2176,454,39
"G1076574",0,31.94902,1120,3,1694,526,39
"G1077206",448,191.3598,2442.5,3.125,15103,651,40
"G1077208",0,53.20684,2600,3.75,14357,851,40
"G1080670",23,32.52451,3928,2.5,3178,853,40
"G1083677",91,54.7747,3658.825,2.538461,1291,,41
"G1083681",91,75.92111,1011,2.333333,18774,,41
"G1083688",35,74.70669,4028.14,3,19541,,41
"G1083689",52,58.02176,10800,2,21367,926,41
"G1083711",24,45.27044,7886.93,1.666667,4952,,14
"G1083713",39,61.97692,13900,1,9026,,41
"G1083728",85,281.8113,13341.14,2.4,9399,,8
"G1083739",3,28.02018,433,1.666667,2373,926,41
"G1083757",17,84.90748,1906.86,3,7669,801,21
"G1083781",27,91.12573,3200,1.75,7549,926,29
"G1083806",21,47.29769,1089,2.5,3835,853,14
"G1083829",28,51.9251,12000,2.6,6247,802,18
"G1097808",102,68.10905,288.28,2.75,6361,748,41
"G1098578",68,55.78663,500,2.466667,3835,912,11
"G1098589",87,64.69163,1448.857,2.75,1856,,29
"G1099660",11,45.75947,4360,1.2,6356,452,41
"G111308",1512,214.41,861.804,2.766667,15042,651,7
"G111309",63,66.98233,6744.75,1.833333,5508,926,7
"G111317",395,85.39304,4800.929,2.375,21975,,24
"G111324",56,152.1874,1500,1.857143,11382,926,7
"G111328",45,42.55182,5840.335,2,10925,,7
"G111331",38,66.18211,3096.39,2.5,11949,926,7
"G111335",193,38.7708,3910.047,1.9,10044,804,7
"G111350",19,49.49669,120.7925,3,8218,,7
"G111361",8,59.21125,117.65,3,6768,,7
"G111371",64,69.7153,2523.663,3,10818,,7
"G111381",24,51.81899,590,1.444444,6495,,7
"G111383",33,85.64156,5154.56,2.5,5589,,7
"G111397",81,58.9412,7755.87,3,7139,853,7
"G111409",21,70.30531,245.53,1.666667,4086,913,7
"G1116258",34,20.62233,1200,1.25,1886,11,41
"G1117169",46,40.84299,200,2.166667,5750,853,23
"G1118577",84,56.35751,1135.35,2.818182,4961,911,4
"G1118933",25,36.12916,31.19,3,4715,922,41
"G1119179",118,39.60415,3299.723,2.518518,5564,801,41
"G1119387",106,46.77834,3283.333,2.542857,8765,912,41
"G1120070",28,38.06748,147.6,2.333333,4756,913,41
"G1120540",34,93.62959,2715.649,2.992366,5353,802,18
"G1120773",20,187.504,15427.06,4,5407,911,21
"G1120938",27,45.18983,13662,2.5,2982,911,29
"G1121199",33,64.91396,852.94,4,5068,731,41
"G1122470",167,48.54106,4977.485,2.5,3500,853,29
"G1124142",20,56.64118,5268.83,3,2921,913,41
"G1125076",0,149.4507,4268,3,4291,748,41
"G1125206",10,72.98312,682,5,4322,,18
"G1125607",7,54.97058,374.7467,3,3974,,41
"G1125702",10,77.83235,1907,3,3582,851,41
"G1125793",14,42.86221,1705,3,350,913,41
"G1125884",7,30.63453,143,2.428571,2925,853,14
"G1126245",163,80.03828,696.7283,3.166667,3988,,41
"G1126317",23,61.07814,430.15,3,3493,,28
"G1129744",112,84.69224,2457,3.44,3286,802,41
"G1129809",129,49.61317,136.235,2,3378,853,41
"G1130076",10,42.14042,1783.831,2.777778,287,731,41
"G1130258",37,37.17373,4836.825,3,2946,,41
"G1130540",0,31.69617,92.43,1,2369,,41
"G1130632",0,276.8259,75,1,1662,913,41
"G1131007",5,1953.355,2115.2,2.75,2861,,6
"G1132059",0,45.636,2493.52,2,2374,913,41
"G1132078",566,57.84422,113.997,2.75,2524,,18
"G1136159",39,41.06898,870.5,2,1917,,41
"G1137003",30,71.86172,62,3,1644,913,41
"G1137266",65,40.76832,380,2.25,1766,913,41
"G1137887",744,71.0091,4028.52,2.5,1673,804,23
"G1142361",8,52.45934,2233.78,4,3730,913,42
"G1143899",26,63.54915,600,1.75,20734,913,43
"G1144105",991,102.9853,5928.284,3.066038,17165,651,43
"G1144106",8,120.0931,2120.62,3,13666,911,43
"G1144108",17,103.6259,129.86,2,14396,,43
"G1144109",55,60.0126,1403.435,1.6,15011,926,43
"G1144111",16,89.24891,781.06,1.428571,5033,926,43
"G1144114",38,18.05315,50.4,1,20132,,8
"G1144133",47,77.11989,3645,3,9829,,43
"G1144136",60,43.95862,670,1.75,5655,804,43
"G1144146",84,67.91049,4138,2,15011,14,43
"G1144191",38,54.63857,1800,2,6642,853,43
"G1150952",51,61.99631,852.8571,1.333333,5569,926,43
"G1150954",6,62.18227,1275,2.5,6353,748,8
"G1156993",7,20.14977,550,1,5935,801,43
"G1158663",141,40.60498,1943.75,2.25,5112,853,43
"G1160513",35,70.18829,3620,3,3166,804,43
"G1162140",0,60.62061,1465.41,2.333333,2777,,43
"G1162175",141,41.81856,388.23,2.045455,2884,851,43
"G1162689",40,39.86818,1280,1,2009,930,43
"G1163808",63,47.63499,1950,2.5,2100,,43
"G1163860",49,139.7373,1950,3,2190,,43
"G1163861",201,44.13851,1950,2.375,2190,851,43
"G1164539",2,179.9786,600,3,1762,,43
"G1165598",44,66.93289,5000,2.25,21637,222,44
"G1169343",15,32.03587,1400,3.25,4062,802,44
"G1171054",666,107.4948,210.47,2.555556,14981,651,45
"G1171077",119,94.08603,2803.642,2.5,5783,,45
"G1171094",130,55.06335,4236.5,2.25,8491,912,13
"G1182905",144,46.1988,7968.546,3.5,5110,,45
"G1183151",17,91.34007,7616.7,2,3546,804,13
"G1184280",2,89.71907,10367.25,4,3674,911,28
"G1184363",2,53.27721,1043.405,2.333333,2289,804,19
"G1184677",82,97.42265,2220.1,2.176471,3183,804,45
"G1185244",51,34.46002,6778.2,1.733333,2524,853,16
"G1191985",237,113.8644,1055.32,3,14950,651,46
"G1191986",2882,123.2905,4376.144,2.794643,22189,651,46
"G1191993",21,59.26058,10112.53,2.142857,16345,660,46
"G1192001",0,67.90295,2688.804,2.571429,3470,660,46
"G1192012",74,74.35148,7054.59,2,16215,927,46
"G1192027",3,119.6593,16000,3,4438,911,8
"G1192044",551,85.7722,4507.6,3,10866,851,46
"G1192060",3,38.78624,837,1,6239,912,3
"G1192071",2,53.56573,230,3,3173,911,46
"G1192074",23,115.5901,74.15334,2.25,8916,671,46
"G1192109",130,87.08579,20645.95,2,8187,731,46
"G1192129",102,47.91198,442.78,1.2,23162,851,3
"G1192159",175,75.4528,8816.673,3,7285,731,46
"G1214307",37,32.76556,11998,1,9283,853,3
"G1216462",140,48.39056,2344.53,3,6478,,3
"G1218077",90,58.42928,1430,3,6257,,46
"G1236332",274,77.41318,409.12,2.333333,6149,743,46
"G1236768",31,67.63062,3497,2.4,10087,912,12
"G1237394",24,59.29426,146.34,3,5474,,46
"G1244111",187,91.93643,1071.991,3.136364,21367,,30
"G1247127",57,56.16369,1589.773,2,4758,,28
"G1247770",98,171.6577,1080,3.111111,4589,802,46
"G1247828",0,38.73982,250.8,1.705882,2175,853,2
"G1257771",20,41.87973,12616.36,3,2544,804,46
"G1261462",13,55.38936,2605,3,2190,853,3
"G1264845",108,68.15141,1143.01,2,1874,804,46
"G1265643",1576,99.05848,855,2.666667,1735,851,46
"G1269204",66,68.70956,466.47,3.333333,9308,912,24
"G127775",10,55.21331,4588.24,3.5,5852,,7
"G1279895",47,48.11927,350.77,2,5477,853,47
"G1280183",27,125.8485,8499.745,3,3703,923,47
"G1281606",0,43.32057,479.61,2,2805,913,24
"G1283580",304,88.73933,610,3,2921,731,47
"G1283741",146,100.2026,1725.595,3.090909,970,,15
"G1285724",24,89.27943,13592.06,3,7538,660,28
"G1285823",12,73.96893,3209,3,10287,742,39
"G1286335",1,83.26657,186.06,3,355,,8
"G1286713",101,101.1336,74.71,3.4,5462,,28
"G130099",4,60.4526,2400,3,2830,851,7
"G131077",8,160.0784,974.9,5,3035,,28
"G1319904",1736,122.2152,3365.763,3.150538,21186,651,50
"G1319905",1205,118.3958,5899.45,2.75,21457,651,50
"G1319906",494,69.28784,2721.271,2.857143,364,,50
"G1319908",89,243.4475,5617.894,2.375,14854,,50
"G133241",12,78.44746,9370,1.538462,2374,926,7
"G133407",1106,83.59978,22270.39,2.606557,4025,851,8
"G1338733",36,88.96663,294.55,4.5,5710,913,50
"G1338890",0,470.78,6811.243,2,2480,,8
"G1346395",20,67.33987,1100,3,2131,,50
"G1348977",22,65.06973,261.06,2,19602,926,30
"G1348981",31,60.4812,44911.68,2,10348,410,30
"G1348985",8,65.472,1200,3,9778,,30
"G1348988",16,83.21045,235.29,3,9334,804,30
"G1352566",32,42.65335,920.75,3,6268,,30
"G1352936",13,76.35504,16070,3,4682,913,30
"G135458",10,75.80936,167.14,4,3860,913,7
"G1355769",13,51.93534,48,2,13635,,8
"G1355770",89,37.81501,10013.6,2,14950,,33
"G1355786",0,27.30993,7686.667,1.666667,6807,923,33
"G136207",135,73.99453,11760,2.333333,3363,851,7
"G1363656",3,33.46197,188,3,2282,913,33
"G1364548",136,105.7538,2404,3.5,1761,802,33
"G1364739",34,87.62548,4086.867,3.5,1186,,46
"G136495",0,46.36293,11457.6,1,3166,552,7
"G1364992",103,110.4716,5369.31,2.5,6938,923,11
"G1370786",24,138.4459,1500,2,3521,,14
"G1373317",5,136.3316,4691.899,2.6875,578,651,9
"G1373322",34,74.09837,4733,2,12417,926,36
"G1373325",12,73.28658,2030,1,22766,,36
"G1373333",5,292.9232,1860,1,900,,36
"G1373341",48,60.58559,200,2.833333,9161,851,36
"G1373342",75,51.74255,3058.82,3,7975,,36
"G1380158",30,49.12467,280,2.833333,4869,912,15
"G1380603",6,48.08541,164.66,1,2708,926,27
"G1382096",43,182.134,904.9333,2.545455,3898,804,15
"G138293",26,42.12712,9569.667,2.5,1886,,7
"G1383020",15,47.37785,255,3.166667,2701,804,36
"G1383429",76,59.32562,2555,3,2324,913,36
"G1384242",19,38.74781,10991.53,1,1369,,36
"G138436",92,71.38892,5727.4,2.636364,2190,853,7
"G1384437",43,81.66923,1499.563,3.285714,13391,,11
"G138787",18,61.25389,600,2,2039,926,7
"G139942",0,78.81738,3133.715,2.083333,1533,,7
"G14403",33,32.65083,1500,2.6,5050,,2
"G144198",39,96.49836,387.93,3.333333,974,672,28
"G1455872",38,113.2872,760,2,2312,853,3
"G1466108",20,83.7535,777.94,5,5204,802,28
"G1468073",43,72.32877,17455,3,5022,801,29
"G1468141",33,83.10905,2100,2,4501,802,29
"G1471376",54,63.08106,5000,2,3149,913,41
"G1492837",1,38.40022,140,3,1883,,2
"G1493566",14,83.87726,58025,5,11896,,3
"G1507805",59,165.0198,6230,2.625,1085,804,6
"G1512607",135,140.9976,705.88,3,2306,804,7
"G1513260",0,39.09892,900,2,1460,,7
"G1513522",11,56.64709,2408,3,760,853,7
"G1515470",19,39.85617,105.18,3,8154,913,8
"G1515479",39,57.12171,100,1,8650,748,8
"G1515482",35,73.3582,541.17,3,8491,851,8
"G1515490",3,39.48767,18.02,1,12662,524,8
"G1515492",9,37.29399,810,3,6177,748,8
"G1515499",22,68.0975,16107,1,7287,741,8
"G1517383",6,37.42789,725,2,2666,930,8
"G1519700",5,76.10222,1259,3,6087,702,8
"G1520413",0,31.4871,500,1,2372,,8
"G1520536",2,93.22929,225,3,1300,,8
"G1520726",5,43.1777,25679,3,5446,454,8
"G1521979",15,33.40214,1680,3,4697,,8
"G1522529",6,53.3028,539.845,3,3693,,8
"G1522639",11,55.75842,343.53,3,2801,,8
"G1522699",58,54.34983,72.12,1.636364,3651,913,8
"G152602",88,120.5559,399.4083,2.702703,7030,651,17
"G152603",1657,108.6096,1451.497,2.670455,14980,651,8
"G152604",949,95.82584,463.0475,2.675325,15001,651,8
"G152605",23,143.9929,462.675,2.84127,2586,651,43
"G152606",488,95.97639,3990,2.578947,19947,651,8
"G152607",130,96.24297,725.3875,3.333333,19377,,43
"G152611",99,87.46535,5291.3,3.111111,20858,,17
"G152612",271,93.23972,3668.379,3.076923,17014,,8
"G152613",564,69.07423,3607.685,2.649123,22736,,8
"G152614",0,90.69215,3836.524,2.5,21546,,17
"G152615",54,78.41402,4743.549,3,21609,,8
"G152617",554,54.92908,3650.01,2.371428,14980,660,8
"G152618",1074,84.56128,2262.12,3.033898,15301,,45
"G152620",99,91.92468,2016.249,2.8,14980,,7
"G152621",87,112.5402,2939.979,2.75,13829,913,8
"G152622",497,94.73388,2674.212,2.904348,13939,,21
"G152628",12,41.75386,1800,1,8491,853,8
"G152630",7,47.8434,751,3,14980,660,8
"G152631",190,73.09903,1320,2,12843,851,8
"G152633",49,38.00737,310,2,8399,,8
"G152636",1603,96.28712,6242.88,2.5,14980,851,8
"G152638",413,196.7067,22614.99,2.25,15457,,8
"G152640",130,52.0888,1554.765,2.555556,2938,,21
"G1526424",4,39.91109,414.75,3,2756,752,8
"G152646",696,96.65041,2768.98,3.025641,30255,851,8
"G152647",85,70.39223,1847.975,2.833333,13847,,8
"G152649",511,57.74286,1731.681,2.6875,18840,,24
"G152652",31,50.1628,19451.3,2.5,10866,,8
"G152657",26,60.26447,9747.003,2,19054,,8
"G152662",563,113.5842,13740.89,2.75,13103,851,8
"G152664",657,84.22556,100,2.631579,19663,851,8
"G152665",147,43.24599,3180,3,15258,926,8
"G1526650",10,36.57522,1551.73,3,2586,,8
"G152670",32,53.2732,808.2,3,13209,804,8
"G152679",177,75.24103,1144.875,2.833333,14980,851,8
"G152680",61,83.31446,2691.32,3,14980,,8
"G152683",7,43.99524,3960,2,6032,802,8
"G152688",84,72.70325,4479.985,2,17776,923,8
"G152691",26,54.44817,2518.75,2.5,3166,926,8
"G152693",270,97.02363,6733.307,2.791667,14854,851,8
"G152694",2252,92.69978,6444.132,2.903226,3985,851,8
"G152697",69,76.12354,540,1.6,15421,,17
"G152698",69,56.55883,1345.5,2.5,12205,,8
"G152699",139,78.13682,7770.355,3,14980,,8
"G152700",55,76.32697,2691,3,11956,925,8
"G152701",4743,115.972,1201.38,2.649446,21732,851,8
"G152706",494,62.15579,87.5,2.060606,14670,853,8
"G152716",9,64.56723,234.6,3,13053,,8
